OTU ID	SRR25825493	SRR25825494	SRR25825495	SRR25825496	SRR25825497	SRR25825498	SRR25825499	SRR25825500	SRR25825501	SRR25825502	SRR25825503	SRR25825504	SRR25825505	SRR25825506	SRR25825507	SRR25825508	SRR25825509	SRR25825510	SRR25825511	SRR25825512	SRR25825513	SRR25825514	SRR25825515	SRR25825516	SRR25825517	SRR25825518	SRR25825519	SRR25825520	SRR25825521
semibin_SRR6000911.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4207161384383388	0.30221107684564946	0.29495445902632983	0.0	0.0	0.14557469933871495	0.0	0.0	0.0	0.0	0.147994204849197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32799070246262646	0.0
semibin_SRR6000910.14	0.0	0.0	0.0	0.0	0.33346901916866867	0.23454401591295918	0.3029473250627614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22355554804339364	0.0	0.0	0.0	0.0	0.23026970976192895	0.0	0.18848274028914758	0.0	0.20361095151543898	0.0	0.5590984847158291
semibin_SRR6000909.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24313198136322756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000905.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3912762059575567	0.0	0.0	0.0	2.1040145981748544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000905.60_sub	0.0	0.0	0.0	0.0	0.0	0.13232589113462548	0.0	0.46574099936125973	0.0	0.786327715128249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000905.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2961844142069352	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000905.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21114749044252928
semibin_SRR6000903.13	0.0	0.0	0.0	0.0	0.23205708161810734	0.23236726833880048	0.2831102528986156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19484108787234344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000902.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21623597643129314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2981979602257516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000901.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31054877435367584	0.17933020495279145	0.0	0.0
semibin_SRR6000900.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42688343593016725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12735061660351205
semibin_SRR6000900.32	0.16294319594163315	0.0	0.0	0.0	0.0	0.0	0.1549161638859286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32280142838625775	0.0	0.0	0.0	0.0	0.0	0.14271319273409608	0.0	0.0	0.0	0.17336004984597175	0.0	0.0
semibin_SRR6000900.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7484434006683268	0.1506556324126481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000899.37	0.0	0.0	0.0	0.304299777267872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23163605278163255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR6000896.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29061284194467635	0.1771665108807976	0.0	0.0
semibin_SRR6000893.60_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6167991990709677	0.0	0.0	0.0	0.2600959527708381	0.0	1.0426190430650326	0.0	0.0	0.0	0.0	0.44393868125945507	0.0	0.14623023611317892	0.0	0.0	0.0	0.47173008295886837	0.0	0.0	0.0	0.0
semibin_SRR6000892.71	0.0	0.2633333460908119	0.0	0.0	0.14161442289834686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07362406099617001	0.0	0.2683490219001371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2423972820327465
semibin_SRR6000891.14	0.0	0.0	0.8055202681477551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12746312963878814	0.0	0.0	0.0	0.0	0.29217961599475606	0.312493751901463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17658449479520757	0.0	0.0
semibin_SRR5930536.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3185521785384544	0.0	0.0	0.0	0.1903515498304501	0.0	1.2387698544247563
semibin_SRR5930536.88	0.0	0.0	0.0	0.0	0.29422729827974525	0.5326282572009801	0.0	0.485913716835839	0.0	0.0	0.0	0.384847799449382	0.18195205363804232	0.0	0.3238694920091278	0.0	0.0	0.3065045320325139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5559944765091465
semibin_SRR5930536.61_sub	0.0	0.0	0.0	0.0	0.0	0.2687708439185565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930536.22	0.12157564167784113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930534.80	2.8226007412759864	0.3251529046079451	0.0	0.0	0.2381932605938483	0.0	0.0	0.0	0.0	0.33340205382536026	0.0	0.0	0.0	0.0	1.8596889670476429	1.0976539135743557	0.0	0.3428785607933901	0.0	0.0	0.0	0.0	0.10125024907266102	0.0	0.0	0.0	4.33549774902837	0.9353334763611255	0.0
semibin_SRR5930533.9	1.132737358406382	0.0	0.814082822732331	0.1736303375024075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.166891332809541	0.0	0.0	2.5697585511752408	0.0	0.0	0.0	0.0	0.5819147700737287	0.3257185709255142	0.0	0.0	0.0	1.5810743657596453	0.0	0.0
semibin_SRR5930533.32_sub	0.0	0.0	0.0	0.7407536388661609	0.0	0.0	0.0	0.0	0.0	0.30769289325832555	0.0	0.0	0.35018523493929576	0.0	0.0	0.0	0.0	0.6139711571409845	0.0	0.0	0.0	1.1899700012732897	0.0	0.0	1.641606092566902	0.0	0.0	0.0	0.21334243089660018
semibin_SRR5930533.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30665041775183777	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930533.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28484594035021704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930532.72	0.0	0.0	0.0	0.25589330430745366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930532.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11910925096056034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930531.50	0.0	3.615288679080799	0.0	0.0	0.0	0.0	0.0	0.0	0.9653159399469401	0.0	0.0	0.0	1.1290287527586274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930531.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1953842125322902	0.3268815097477482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930529.29	0.0	0.0	0.21676565843533224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930529.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35408551951849687
semibin_SRR5930528.96_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0917235699480142	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930528.37	0.0	0.0	0.0	0.0	0.22337507578800816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17160225239198199	0.0	0.0	0.0	0.0	0.41178164699715547	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930527.83_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07815211776941332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930527.64	0.0	1.1348498823028421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930527.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1458818963439366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930527.102_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.24772129653808084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930526.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1888549915788055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930523.22	0.0	0.2605781927983311	0.0	0.0	0.13531849739468732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08895551729379522	0.0	0.2835192824923176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930521.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3549020403836956
semibin_SRR5930520.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5626416621311888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930520.79_sub	0.0	0.0	0.34021159384343486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930520.180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2158799127475437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930520.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09476541824463718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2181828053690406
semibin_SRR5930519.63	0.0	0.0	0.09844234112920826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4947256501886306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930519.26	0.0	0.0	0.0	0.0	0.0	0.17412465263541588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17092108755150068	0.0	0.0	0.0	0.0	0.21208711228013766	0.0	0.0	0.0	0.18163193410916367	0.0	0.0
semibin_SRR5930519.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3024016061227002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930518.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30011868903279054	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930518.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15082476885959678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930518.165_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3474317188255949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930517.80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43314105540759207	1.059992160240096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930517.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13961121396449502	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930517.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8880411177186541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930517.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7255764018568792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930516.11_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2390334835551056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930514.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4628670415594006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930514.18	0.0	0.2360375578000741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5126077883695042	0.0	0.20451506651450824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930511.52	1.727811624689981	0.11810200207376943	2.762389923929435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31036801762820027	0.0	0.0	0.0	0.0	0.0	0.11765242426599032	0.11539011463464206	0.0	0.0	0.0	0.0	0.0	1.0379176657695122	0.0	0.9000109169377898	0.653199569375071	0.0
semibin_SRR5930510.9	0.0	0.0	0.2563539902223131	0.0	0.17678240854665295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24107075015283824	0.0	0.0	0.0	0.0	0.0	0.0	0.15160766632608913	0.0	0.0	0.0	0.0
semibin_SRR5930509.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13666158354542843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930507.83_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.265423394345796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930507.29	0.5753148385531843	0.0	0.4040832061944633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28740729115523816	0.0	3.8314541001445095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930507.17_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11936999333651399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3786205695445461
semibin_SRR5930507.158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35762290284542353	0.0	0.0	0.0	0.3350097187746717	0.0	0.0
semibin_SRR5930506.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.389338524698951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.44550893032577	0.0
semibin_SRR5930506.177_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25705375432991456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1548238489566177	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930506.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10393660090731657	0.0	0.0	0.0	0.0
semibin_SRR5930505.112	0.0	0.0	0.0	0.3740326985248245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11543281070404894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930504.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154704517568137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930503.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4915169120135705	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930503.47	0.12544780944300765	0.0	0.0	0.0	0.0	0.0	1.117509655127336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930503.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3107142812384395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930503.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2924115002807495	0.0	0.0	0.0	0.0	0.0	2.0913809352629062	0.2979676176390132	0.0	0.0
semibin_SRR5930503.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19984312090391437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930502.51	0.0	0.0	0.38491061540180893	0.0	0.0	0.21935264056159465	0.0	1.3214051778612887	0.0	0.0	0.158188579566172	0.1195121619328913	0.0	0.0	0.0	2.2747021142162294	0.0	0.0	0.35250174330265566	9.087858285242733	0.0	1.251194046175513	3.4565403104409818	1.4125007182762146	0.0	0.0	0.7933249230752043	1.7046139493538979	0.36427459893015146
semibin_SRR5930502.48	0.2055663711704735	0.0	0.0	0.0	0.0	0.0	0.2586925470202757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5184281874361497	0.0	0.0	0.0	1.0518587607336878	0.0
semibin_SRR5930501.30_sub	0.0	0.22651862092564776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24188027134755777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930501.2	0.0	0.0	0.0	0.0	0.19760748599478226	0.7950462773972077	0.0	0.0	0.0	0.0	0.0	0.24899570851365588	0.0	0.0	0.0	0.36118537807502127	0.0	0.1896471311834592	0.0	0.0	0.0	0.0	0.0	0.0	0.4155234813057526	0.0	0.0	0.0	0.0
semibin_SRR5930501.110_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22264990319946587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930501.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.176172238737841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930499.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19578028379029044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
