OTU ID	SRR20881974	SRR20881975	SRR20881976	SRR20881977	SRR20881978	SRR20881979	SRR20881980	SRR20881981	SRR20881983	SRR20881984	SRR20881985	SRR20881986	SRR20881987	SRR20881988
semibin_SRR5930534.80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.883772912043859	0.619046089003242	0.8259159637811223	0.0	2.252226902142535	0.0	0.0
semibin_SRR5930534.11	0.0	0.0	0.2147999550127381	0.1626252226663857	0.0	0.0	0.0	0.0	0.17786055942749399	0.0	0.15871121397110605	0.0	0.18575450245702882	0.0
semibin_SRR5930533.9	0.2755624664989702	0.5990223441293328	0.24071792903308933	0.0	0.0	0.3668809107165955	0.0	0.0	0.0	0.1433073364971917	0.40138480053380715	0.23584057445765738	0.0	0.0
semibin_SRR5930533.32_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5002483029055294	0.07292119747094723	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930533.29	0.0	0.0	0.0	0.20860880972670423	0.0	0.0	0.0	0.0	0.5444076912908822	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930533.15	0.0	0.0	0.0	0.4767399647796288	0.0	0.0	0.3518440373787187	0.0	0.0	0.0	0.14012853021659638	0.0	0.0	0.0
semibin_SRR5930532.79	0.25361278246066526	0.0	0.07710383844829251	0.28266172745216867	0.0	0.7816225575561443	0.0	0.0	0.0	0.13745737441870928	0.0	0.0	0.0	0.0
semibin_SRR5930532.72	0.584498108654698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930532.161	2.7134808697088024	0.0	0.0	0.26974845176479156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930531.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.465042926287564	0.0	0.0	0.0
semibin_SRR5930531.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3217706303253938	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930530.132	0.0	0.0	0.0	0.17640706437487663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930529.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08621141897324802	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930529.29	0.0	0.0	0.1347500018474701	0.0	0.0	0.0	0.0	0.0	0.0	0.10364695643131087	0.18490634113442117	0.0	0.0	0.0
semibin_SRR5930529.2	0.0	0.0	0.49543425518313866	0.25151997900686135	0.0	0.0	0.1675840002481922	0.10841350947872429	0.25332098344585985	0.0	0.17808146556478083	0.0	0.0	0.0
semibin_SRR5930528.83_sub	0.22348431889949738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930528.78	0.0	0.0	0.0	0.0	0.0	0.0	0.11794518109540773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930528.71	0.0	0.0	0.2047084411320182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930528.70_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.04692552958170567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930528.37	0.0	0.8975689778096076	1.136977162197668	0.38383285376069953	0.0	0.0	0.3194640191639753	0.1485567048870381	0.4227596033116898	0.0	0.10067848912370324	0.0	1.201338227301952	0.0
semibin_SRR5930528.277	0.18916645121750927	0.0	0.03814457022062494	0.0	0.0	0.0	0.0	0.23760066223244466	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930527.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1909672248955366	0.0	0.0	0.0	0.0	0.04150476835604091	0.0
semibin_SRR5930527.102_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.886530314043958	0.10068950880331344	1.3288168385629133	0.0	0.0	0.09920606582879496	0.0	0.0
semibin_SRR5930523.43	0.0	0.0	0.19371155214766383	0.1721366117670453	0.0	0.0	0.0	0.0	0.1706123723660709	0.0	0.19006056715011396	0.0	0.0	0.11378589749178988
semibin_SRR5930523.22	0.0	0.48836801803120755	0.0	0.18932239485802654	0.0	0.0	0.0	0.657593432237681	0.2602185065095193	0.0	0.1456193129650818	0.0	0.0	0.0
semibin_SRR5930522.30_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2780114535408843	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930520.79_sub	0.0	0.0	0.0	0.0	0.0	0.4359798418933939	0.8973726578088963	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930519.63	0.0	0.04393534942550637	0.10007607695557384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930519.26	0.0	0.7939774074543593	0.9834255172459507	0.33666949047026634	0.0	0.0	0.2624355088476128	0.14804384682268992	0.3539433418573805	0.0	0.0	0.0	1.1573720774342937	0.0
semibin_SRR5930519.20	0.0	0.07601148829902056	0.05377091345118773	0.041612195146969795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930518.8	0.0	0.0	0.0	0.17204404752005406	0.0	0.0	0.0	0.0	0.5425181044528801	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930518.30	0.0	0.0	0.0	0.0	0.0	0.19600930206057113	0.4313276119875653	0.0	0.0	0.19492944457464692	0.22627786057859772	0.0	0.0	0.0
semibin_SRR5930518.29	0.0	0.0	0.19705198460836895	0.16525937839771007	0.0	0.0	0.0	0.0	0.1803049517068049	0.0	0.19617263816009156	0.0	0.0	0.0
semibin_SRR5930517.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47094680804914246	0.0	0.0
semibin_SRR5930517.113	0.0	0.0	0.09659331472661777	0.0	0.0	0.0	0.5603020765495584	0.16196588635464265	0.08869366508563063	0.5741149596115003	0.36658402956356007	0.0	0.15101043040620038	0.0
semibin_SRR5930517.103	0.0	0.0	0.0	0.2189285625449277	0.0	0.0	0.0	0.0	0.20104154926714046	0.0	0.0	0.7956682750478613	0.0	0.0
semibin_SRR5930516.11_sub	0.0	0.0	0.0	0.3720793103975686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930512.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12081647288309492	0.0	0.0	0.0	0.2177149094373688	0.0	0.0
semibin_SRR5930511.52	0.0	0.0	0.8028894888143142	0.7853955793260101	0.0	1.9062679369104527	0.3083851171630852	0.0	0.07683054087844592	0.6062300699009843	0.0	0.36315762775734517	0.0	0.0
semibin_SRR5930511.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032391842510416984	0.07404960624879707	0.0	0.0	0.0	0.0
semibin_SRR5930510.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27181872234380633	0.0	0.1299621750200606	0.0	0.3502892216004658	0.0
semibin_SRR5930510.47_sub	0.0	0.0	0.0	0.11520119809234408	0.0	0.0	0.0	0.0	0.15535428904297832	0.0	0.145834343139744	0.1323885206745312	0.0	0.0
semibin_SRR5930510.20_sub	0.0	0.0	0.1854951032266026	0.16465212549237124	0.0	0.0	0.0	0.0	0.17850516366261937	0.0	0.19921165906872107	0.0	0.0	0.0
semibin_SRR5930509.30	0.0	0.0	0.0	0.0	0.0	0.1471345754880002	0.35417723157991476	0.0	0.0	0.14367138455251866	0.21434502381646117	0.0	0.0	0.0
semibin_SRR5930507.86	0.0	0.0	0.0	0.0	2.3335940995237676	0.0	0.06463715514730321	0.0	0.7467373375480488	0.0	0.09493634390319024	0.0	0.0	0.0
semibin_SRR5930507.83_sub	0.0	0.0	0.0	0.0	0.0	0.7490774020820338	0.7537265669688743	0.0	0.6240552068674808	0.09676714413553515	0.0	0.0	0.0	0.0
semibin_SRR5930507.17_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10596801622433558	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930507.158	0.0	0.0	0.6659442912988867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9038760610680304	0.0
semibin_SRR5930506.126	0.0	0.0	0.0692319825837412	0.13321902912103453	0.16307464056381515	0.16528780526243336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930505.112	0.0	0.0	0.0	0.04121441038662289	0.0	0.0	0.0	0.1731467606481442	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930504.70	0.0	0.11331693628218509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930504.41	0.0	0.0	0.16880991047092453	0.19865859142853404	0.0	0.0	0.0	0.0	0.1777075382372417	0.0	0.17720518073706545	0.0	0.0	0.0
semibin_SRR5930504.132	0.0	0.0	0.2598092805325573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930504.118_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2871197890867196	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930504.107	0.0	0.1845714637258465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08078644794380432	0.0	0.0
semibin_SRR5930503.28_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1348451369043282	0.0	0.0	0.0
semibin_SRR5930502.51	0.5351192997606593	0.0	0.0	2.68910176904106	30.255291094324168	0.0	0.0	0.0	0.25525596328906436	0.6424902171617206	0.5313781408038741	2.2159069048081115	0.16259746184848178	1.866818851798184
semibin_SRR5930502.48	0.0	0.3174525512109865	0.0	0.059000000455441286	0.0	0.47196549741187394	0.20262407949594413	0.0	0.0	0.41092601275437585	0.0	0.4958500297687358	0.0	0.0
semibin_SRR5930502.40	0.0	0.055297740843093274	0.04864728410933859	0.1450483625687232	0.0	0.0	0.0	0.26085740818332515	0.0323499496856309	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930501.70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5009214934067853	0.0	0.0	0.0
semibin_SRR5930501.30_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44023854865090334	0.0	0.0	0.0	0.0
semibin_SRR5930501.2	0.0	0.0	0.0	0.22037176611438328	0.0	0.0	0.38428893054989594	0.08972783572117862	0.2980984087130376	0.0	0.29295706738240623	0.16636319774727643	0.0	0.0
semibin_SRR5930499.22_sub	0.0	0.0	0.189193100180708	0.15142141795977196	0.0	0.0	0.0	0.0	0.15799121484141815	0.0	0.15779173583606856	0.0	0.0	0.0
semibin_SRR5930499.112	2.126345605925105	0.5508362473337844	0.5507314177697111	0.7115465864490638	2.206303765694523	1.0541455605281216	0.5093959441078441	0.11035973926819637	0.0911029507965499	1.0186973251821747	0.22891467827022136	0.9342282358196458	0.37703943016758773	0.14293137798814382
semibin_SRR5930498.76	0.0	0.0	0.0	0.0	0.21413802612638386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930498.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20468854303962863	0.4695029990590968	0.0	0.24674111273605054	0.0	0.5684525049899161	0.0
semibin_SRR5930498.70	0.0	0.0	0.23289834889405847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930498.69	0.0	0.0	0.0	0.0	0.0	0.0	0.3623067489209693	0.0	0.0	0.0	0.37860880499045524	0.0	0.0	0.0
semibin_SRR5930498.62_sub	0.0	0.0	0.2459396275637686	0.2220029209753399	0.0	0.0	0.0	0.0	0.21459242930875022	0.0	0.19767423493851924	0.0	0.0	0.0
semibin_SRR5930498.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09376400645861767	0.0	0.0	0.0	0.0
semibin_SRR5930498.24	0.0	0.0	0.0	0.2689246865587615	0.0	0.0	0.0	0.0	0.0	0.0	0.07349182360725041	0.0	0.0	0.10894316187318419
semibin_SRR5930498.118	0.0	0.0	0.0	0.0	0.0	0.0833870716337096	0.0	0.0	0.0	0.08981288033124644	0.0	0.0	0.0	0.0
semibin_SRR5930498.111	0.0	0.0	0.0	0.0	0.0	0.0	0.18284382358450518	0.0	0.0	0.0	0.07411595147047242	0.0	0.0	0.0
semibin_SRR5930497.86_sub	0.0	0.0	0.0	0.04566808089487755	0.0	0.0	0.0	0.0	0.0	0.09726455530183419	0.0	0.0	0.0	0.0
semibin_SRR5930495.44	3.467008144173204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930495.29	0.2418692094070962	0.0	0.3195619346106578	0.0	0.17528733329132845	0.0	0.0	0.08520172037398231	0.036820990597636466	0.0	0.0	0.11616527580004422	0.0	0.11347460221266595
semibin_SRR5930495.18	0.0	0.15550855024969418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930495.0_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08063730072308772	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR5930494.69	0.3492878896601796	0.0	0.0	0.0	0.0	0.0	0.0	0.1047391509608743	0.03508374067610161	0.0	0.0	0.09307621585450732	0.0	0.0
semibin_SRR5930494.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23552466847565331	0.0	0.7335280303856525	0.0	0.0	0.0	0.0
semibin_SRR5930493.92	0.0	0.0	0.06803918934807537	0.0	0.0	0.0	0.0	0.0	0.1826819099226169	0.08133339157391092	0.0	0.0	0.0	0.0
semibin_SRR5930493.36_sub	1.6994452174698587	0.0	0.0	0.0	0.6916701527885554	0.0	0.0	0.0	0.0	0.25895854679080055	0.0	0.0	0.0	0.0
semibin_SRR25825518.7	0.0	0.0	0.2327465946992643	0.0	0.0	0.929983959812693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825517.45	0.0	0.0	0.2307630184384099	0.0	0.0	0.8084618038786365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825516.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16971383815176638	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825516.1	0.0	0.8734340254493169	1.1022526631923621	0.341597467075732	0.0	0.0	0.26288647658663583	0.15994872226712994	0.35628726803098243	0.0	0.09710177395055848	0.0	1.2447433675237942	0.0
semibin_SRR25825514.3_sub	0.0	0.0	0.49973224612868317	0.0	0.0	0.0	0.0	0.0	0.0	0.2724342459773835	0.0	0.2607811491582128	0.0	0.0
semibin_SRR25825510.41_sub	0.0	0.7498610179952957	0.9513466155340833	0.37480327156259924	0.0	0.0	0.2591908959554146	0.1596588323068504	0.34482648346244493	0.0	0.11144567941218674	0.0	0.9301754439194205	0.0
semibin_SRR25825509.21	0.16067454391458155	0.0	0.9902007959377097	0.0	0.0	0.0	0.0	0.0	0.0	0.13759710695693325	0.0	0.0	0.0	0.0
semibin_SRR25825508.4_sub	0.0	0.0	0.06117477986548087	0.0	0.0	0.0	0.27533787395585346	0.0	0.0	0.12710411247730605	0.0	0.0	0.0	0.0
semibin_SRR25825504.54	0.0	0.0	0.0	0.3565250926788644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825502.47_sub	0.0	0.0	0.0	0.0	0.0	0.1694277597335139	0.0	0.0	0.0	0.0	0.0	0.0	0.06872711667785139	0.0
semibin_SRR25825501.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0949261879498761	0.0	0.0	0.0
semibin_SRR25825499.11	0.0	0.8518203546958794	1.0497640056269453	0.37503669653273564	0.0	0.0	0.3035379448024965	0.16908368492633946	0.3530172243349908	0.0	0.10283059308084448	0.0	0.9722131007644388	0.0
semibin_SRR25825498.35	0.0	0.0	0.0	0.3017364515927886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825495.1_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11395378311508177	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR25825494.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2643087313353317	0.0	0.165053492468041	0.0	0.0	0.0	0.0
semibin_SRR23364235.52	0.18785458554138035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364231.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12362955501273615	0.0	0.0	0.0	0.0
semibin_SRR23364229.5	0.0	0.0	0.23297456165899263	0.19230145217113534	0.0	0.0	0.0	0.0	0.19297464510220272	0.0	0.2167655191326487	0.0	0.0	0.0
semibin_SRR23364227.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1315004018931347	0.0	0.0	0.0
semibin_SRR23364221.0	0.0	0.0	0.0	0.2695826041183359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364212.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06472127936169346	0.0	0.0	0.0
semibin_SRR23364206.58	0.0	0.0	0.0	0.2059362371314026	0.0	0.0	0.0	0.0	0.6590363531862444	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364199.62	0.0	0.8718046468319445	1.1265194774105827	0.4075950012199228	0.0	0.0	0.27679204151779435	0.17360726349333805	0.34562653329392706	0.0	0.14747453537322872	0.0	1.126070108281279	0.0
semibin_SRR23364199.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4645484791629343	0.0	0.0	0.0
semibin_SRR23364196.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6357243656596527	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364196.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6496526900742599	0.0	1.0736625516322067	0.09779609608367713	0.0	0.0	0.0
semibin_SRR23364195.41	3.0248354047012542	1.2434354414776052	0.0	0.8757986877244516	0.0	3.0359392470511866	0.0	0.0	0.20091313443584927	0.48960679627798903	0.6225486970436771	0.0	0.6270020621248626	1.931997810131543
semibin_SRR23364193.36	0.0	0.0	0.0	0.1864956295473825	0.0	0.0	0.36521431222581024	0.08095810741838165	0.2964013379951415	0.0	0.31622550882620887	0.16884582821550317	0.0	0.0
semibin_SRR23364187.35	0.10967744298990698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364183.27	0.0	0.0	0.0	0.14605213321705882	0.0	0.0	0.0	0.0	0.23233657962598322	0.0	0.2805125370130883	0.0	0.0	0.0
semibin_SRR23364176.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0670938446262983	0.0	0.0	0.0	0.551476407067036	0.0	0.0	0.0
semibin_SRR23364174.31	0.0	0.0	0.0	0.18875328614151224	0.0	0.0	0.0	0.0	0.5562582454016285	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364171.89	0.0	0.0	0.0	0.0	0.0	0.0	0.1117369816224728	0.0	0.0	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364171.81	0.0	0.0	0.0	0.3876565627089712	0.0	0.0	0.0	0.0	0.06369253825927862	0.0	0.0	0.0	0.0	0.0
semibin_SRR23364171.72	0.0	0.0	0.0	0.14678351753243118	0.0	0.0	0.0	0.0	0.22210117416620542	0.0	0.0	0.0	0.0	0.0
semibin_SRR20881988.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.051835242942441
semibin_SRR20881988.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6248897608441764
semibin_SRR20881988.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7101911359797596
semibin_SRR20881987.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8156619854245426	0.0
semibin_SRR20881987.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.390697177076633	0.0
semibin_SRR20881987.25	0.0	0.0	0.20650639828907047	0.17007977719184916	0.0	0.0	0.1452247751553815	0.0	0.206602688714343	0.0	0.21368162930757645	0.0	0.4837134279904746	0.0
semibin_SRR20881987.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.452324034085929	0.0
semibin_SRR20881986.74	0.0	0.0	0.0	0.20459124696007938	0.0	0.0	0.4320773340109897	0.08282952992659118	0.30680568831840377	0.0	0.3021939101535324	0.6201232550089995	0.0	0.0
semibin_SRR20881986.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6953238649729955	0.0	0.0
semibin_SRR20881985.46_sub	0.0	0.0	0.18382740756132646	0.20084083824709575	0.0	0.0	0.0	0.0	0.18422450933850307	0.0	0.7074507191261712	0.0	0.0	0.0
semibin_SRR20881985.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49547000663676627	0.0	0.0	0.0
semibin_SRR20881984.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.728509181228522	0.0	0.0	0.0	0.0
semibin_SRR20881984.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9556388668242639	0.0	0.0	0.0	0.0
